frame_diff,camera_cut,both_players_visible,zoom_level,ball_detected,ball_conf,ball_x,ball_y,ball_speed,ball_freq_2s,ball_freq_5s,ball_streak_norm,time_since_ball_s,p1_speed,p2_speed,combined_speed,p1_accel,p2_accel,p1_move_intensity,p2_move_intensity,p1_avg_speed_3s,p2_avg_speed_3s,separation,time_since_move_s,timestamp_s,frame_idx,p1_cx,p1_cy,p2_cx,p2_cy,p1_vx,p1_vy,p2_vx,p2_vy,p1_max_speed_3s,p2_max_speed_3s,p1_std_speed_3s,p2_std_speed_3s,ball_streak,frames_since_ball
0.0,0.0,0.0,0.09314092142560611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,0.4204,0.4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0001970542846768337,0.0,0.0,0.09242344175177601,1.0,0.676617443561554,0.41047294934590656,0.4623093075222439,0.0,0.5,0.5,0.02,0.0,17.994232793801164,0.0,8.997116396900582,0.0,0.0,0.7197693117520465,0.0,8.997116396900582,0.0,0.0,0.08,0.04,1,0.4207,0.4619,0.0,0.0,14.739,-10.322,0.0,0.0,17.994232793801164,0.0,8.997116396900582,0.0,1.0,0.0
0.03687003941236989,0.0,0.0,0.09423028160447836,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.04,33.3389298136411,0.0,16.66946490682055,17.1789043848356,0.0,2.0533265042976905,0.0,17.111054202480755,0.0,0.0,0.12,0.08,2,0.4211,0.4609,0.0,0.0,19.995,-26.677,0.0,0.0,33.3389298136411,0.0,13.624880760281828,0.0,0.0,1.0
0.026634527808036795,0.0,0.0,0.09502151730530722,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.08,69.41083458979007,0.0,34.705417294895035,55.4468420212737,0.0,4.829759887889294,0.0,30.185999299308083,0.0,0.0,0.0,0.12,3,0.4225,0.4609,0.0,0.0,69.395,-1.497,0.0,0.0,69.41083458979007,0.0,25.53606468612716,0.0,0.0,2.0
0.027025203870128297,0.0,0.0,0.09467296646597124,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.12,86.39832411384653,0.0,43.199162056923264,18.948024198214945,0.0,8.285692852443155,0.0,41.42846426221577,0.0,0.0,0.0,0.16,4,0.4243,0.4611,0.0,0.0,86.073,7.496,0.0,0.0,86.39832411384653,0.0,32.05065605400433,0.0,0.0,3.0
0.027656528004720408,0.0,0.0,0.09620861887341124,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16,64.50343085318269,0.0,32.251715426591346,23.72835905958589,0.0,10.865830086570464,0.0,45.27429202737693,0.0,0.0,0.0,0.2,5,0.4257,0.461,0.0,0.0,64.462,-2.304,0.0,0.0,86.39832411384653,0.0,30.495722387024912,0.0,0.0,4.0
0.0006011048323650448,0.0,0.0,0.0964681061799638,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2,24.890328294766043,0.0,12.445164147383021,39.65832327059472,0.0,11.861443218361105,0.0,42.362297208432516,0.0,0.0,0.04,0.24,6,0.4262,0.461,0.0,0.0,24.805,-2.063,0.0,0.0,86.39832411384653,0.0,29.120641878994252,0.0,0.0,5.0
0.03772004924655047,0.0,0.0,0.09644621161192105,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.24,111.2787360642334,0.0,55.6393680321167,86.49365245653445,0.0,16.31259266093044,0.0,50.97685206540762,0.0,0.0,0.0,0.28,7,0.4285,0.461,0.0,0.0,111.279,-0.212,0.0,0.0,111.2787360642334,0.0,35.51737881940176,0.0,0.0,6.0
0.027996858735778264,0.0,0.0,0.09734021983415544,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.28,80.72022700765399,0.0,40.360113503826994,30.81833404776006,0.0,19.5414017412366,0.0,54.28167150343499,0.0,0.0,0.0,0.32,8,0.4302,0.4611,0.0,0.0,80.655,3.247,0.0,0.0,111.2787360642334,0.0,34.766275892499436,0.0,0.0,7.0
0.028510129206003387,0.0,0.0,0.09850779532998898,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.32,83.09852608079461,0.0,41.54926304039731,14.959528711545897,0.0,22.865342784468385,0.0,57.16335696117096,0.0,0.0,0.0,0.36,9,0.4319,0.4606,0.0,0.0,82.281,-11.624,0.0,0.0,111.2787360642334,0.0,34.09635677291624,0.0,0.0,8.0
0.02966677635560397,0.0,0.0,0.1015654215356335,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.36,70.69572094671449,0.0,35.347860473357244,12.601959461319305,0.0,25.693171622336965,0.0,58.393571868947646,0.0,0.0,0.0,0.4,10,0.4333,0.4602,0.0,0.0,69.683,-11.923,0.0,0.0,111.2787360642334,0.0,32.74153965806166,0.0,0.0,9.0
0.000294461843379327,0.0,0.0,0.10275567987302094,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.4,25.391895638936646,0.0,12.695947819468323,45.33308590250132,0.0,26.70884744789443,0.0,55.64343218311339,0.0,0.0,0.04,0.44,11,0.4339,0.46,0.0,0.0,24.845,-5.241,0.0,0.0,111.2787360642334,0.0,32.64766967880446,0.0,0.0,10.0
0.04085987805616074,0.0,0.0,0.10544812954032727,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.44,61.79587478414494,0.0,30.89793739207247,37.79435819228291,0.0,29.18068243926023,0.0,56.11669699857736,0.0,0.0,0.0,0.48,12,0.4351,0.4601,0.0,0.0,61.721,3.04,0.0,0.0,111.2787360642334,0.0,31.4096810661724,0.0,0.0,11.0
0.029945477033405957,0.0,0.0,0.10811465050910893,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.48,50.67226645901344,0.0,25.33613322950672,14.79164229214212,0.0,31.207573097620767,0.0,55.72780910289423,0.0,0.0,0.0,0.52,13,0.4362,0.4599,0.0,0.0,50.275,-6.329,0.0,0.0,111.2787360642334,0.0,30.299586738797878,0.0,0.0,12.0
0.030377333726700557,0.0,0.0,0.11021835158990816,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.52,43.32253916944629,0.0,21.661269584723144,13.332896542706509,0.0,32.94047466439862,0.0,54.900791107331024,0.0,0.0,0.04,0.56,14,0.437,0.4593,0.0,0.0,40.496,-15.392,0.0,0.0,111.2787360642334,0.0,29.435285777712473,0.0,0.0,13.0
0.030798887224642944,0.0,0.0,0.11278029782956259,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.56,47.548007981824824,0.0,23.774003990912412,6.323157175516256,0.0,34.84239498367162,0.0,54.44124216198689,0.0,0.0,0.08,0.6,15,0.438,0.4589,0.0,0.0,45.956,-12.202,0.0,0.0,111.2787360642334,0.0,28.556112730239224,0.0,0.0,14.0
0.0007485002874606633,0.0,0.0,0.11426998582087605,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.6,16.30883777030394,0.0,8.15441888515197,31.239294198754592,0.0,35.49474849448377,0.0,52.19815955071142,0.0,0.0,0.12,0.64,16,0.4383,0.4587,0.0,0.0,15.749,-4.235,0.0,0.0,111.2787360642334,0.0,29.120208588122345,0.0,0.0,15.0
0.04154770144940692,0.0,0.0,0.11650979632610903,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.64,86.3023820261167,0.0,43.15119101305835,70.86344924153627,0.0,38.94684377552844,0.0,54.092838577122826,0.0,0.0,0.0,0.68,17,0.4401,0.4588,0.0,0.0,86.254,2.886,0.0,0.0,111.2787360642334,0.0,29.35818337106514,0.0,0.0,16.0
0.030250525750423626,0.0,0.0,0.12021583729476759,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.68,76.57149011914845,0.0,38.285745059574225,11.367782823181459,0.0,42.00970338029438,0.0,55.27592550038734,0.0,0.0,0.0,0.72,18,0.4417,0.4587,0.0,0.0,76.514,-2.975,0.0,0.0,111.2787360642334,0.0,29.012654527345898,0.0,0.0,17.0
0.030453435154926167,0.0,0.0,0.1242326949387832,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.72,88.84791220595012,0.0,44.42395610297506,16.098918618663895,0.0,45.563619868532385,0.0,56.954524835665474,0.0,0.0,0.0,0.76,19,0.4435,0.4582,0.0,0.0,87.638,-14.612,0.0,0.0,111.2787360642334,0.0,29.20930734246357,0.0,0.0,18.0
0.030822632988380536,0.0,0.0,0.12947566883414294,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.76,87.59025800443294,0.0,43.79512900221647,1.5216226821718621,0.0,49.0672301887097,0.0,58.41336927227344,0.0,0.0,0.0,0.8,20,0.4453,0.4577,0.0,0.0,86.533,-13.566,0.0,0.0,111.2787360642334,0.0,29.24244150319481,0.0,0.0,19.0
0.00038867329339143064,0.0,0.0,0.13202579349418095,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.8,31.34285954970422,0.0,15.67142977485211,56.26014353337049,0.0,50.32094457069787,0.0,57.1828915576112,0.0,0.0,0.04,0.84,21,0.446,0.4575,0.0,0.0,30.846,-5.561,0.0,0.0,111.2787360642334,0.0,29.121244138729505,0.0,0.0,20.0
0.04271952727850399,0.0,0.0,0.13655542243646823,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.84,154.92432963005137,0.0,77.46216481502569,123.77363543582213,0.0,56.51791775589992,0.0,61.432519299891204,0.0,0.0,0.0,0.88,22,0.4492,0.457,0.0,0.0,154.436,-12.285,0.0,0.0,154.92432963005137,0.0,34.76320825852628,0.0,0.0,21.0
0.031001098780561606,0.0,0.0,0.1412931622480104,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.88,87.32546415370891,0.0,43.662732076854454,68.57475879905938,0.0,60.01093632204828,0.0,62.51139200213362,0.0,0.0,0.0,0.92,23,0.451,0.4564,0.0,0.0,85.938,-15.508,0.0,0.0,154.92432963005137,0.0,34.42235484609395,0.0,0.0,22.0
0.031312204974582425,0.0,0.0,0.1467769445246373,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.92,68.39695094115413,0.0,34.198475470577065,19.641748766134604,0.0,62.74681435969445,0.0,62.74681435969443,0.0,0.0,0.0,0.96,24,0.4524,0.4562,0.0,0.0,67.979,-7.553,0.0,0.0,154.92432963005137,0.0,33.74659599276554,0.0,0.0,23.0
0.031426404396635195,0.0,0.0,0.1512087969671012,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.96,95.23076453816978,0.0,47.61538226908489,26.862714071867803,0.0,66.55604494122124,0.0,63.996197058866564,0.0,0.0,0.0,1.0,25,0.4544,0.4557,0.0,0.0,94.475,-11.975,0.0,0.0,154.92432963005137,0.0,33.6757391908577,0.0,0.0,24.0
0.00031399214778503993,0.0,0.0,0.1539166708074418,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,1.0,32.193072920843385,0.0,16.096536460421692,63.043516474833154,0.0,67.84376785805497,0.0,62.818303572273116,0.0,0.0,0.04,1.04,26,0.455,0.4555,0.0,0.0,31.871,-4.542,0.0,0.0,154.92432963005137,0.0,33.587596185739635,0.0,0.0,25.0
0.04199820904442024,0.0,0.0,0.15843093916313886,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,1.04,228.62733022761626,0.0,114.31366511380813,197.02143295435428,0.0,76.98886106715962,0.0,68.74005452424966,0.0,0.0,0.0,1.08,27,0.4598,0.4558,0.0,0.0,228.481,8.192,0.0,0.0,228.62733022761626,0.0,45.10708379291523,0.0,0.0,26.0
0.030389997125393368,0.0,0.0,0.16108518234054545,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,1.08,254.47134509453522,0.0,127.23567254726761,39.76821825498585,0.0,87.16771487094103,0.0,75.14458178529398,0.0,0.0,0.0,1.12,28,0.4651,0.455,0.0,0.0,253.452,-22.759,0.0,0.0,254.47134509453522,0.0,55.7941918296061,0.0,0.0,27.0
0.030010013843500362,0.0,0.0,0.16127181618925712,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,1.12,234.6782470060837,0.0,117.33912350304185,31.85322636188135,0.0,96.55484475118438,0.0,80.46237062598698,0.0,0.0,0.0,1.16,29,0.47,0.4551,0.0,0.0,234.66,2.96,0.0,0.0,254.47134509453522,0.0,61.88144240125647,0.0,0.0,28.0
0.029583433566327765,0.0,0.0,0.15881675951280572,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,1.16,129.03899840873743,0.0,64.51949920436871,106.3483656469002,0.0,101.71640468753387,0.0,82.02935861897893,0.0,0.0,0.0,1.2,30,0.4726,0.4548,0.0,0.0,128.823,-7.462,0.0,0.0,254.47134509453522,0.0,61.47723344250422,0.0,0.0,29.0
0.000989539835996127,0.0,0.0,0.15584499570652469,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,1.2,45.31775642656552,0.0,22.65887821328276,83.72527805327266,0.0,103.52911494459649,0.0,80.88212105046601,0.0,0.0,0.04,1.24,31,0.4736,0.4548,0.0,0.0,45.267,-2.134,0.0,0.0,254.47134509453522,0.0,60.845239642875804,0.0,0.0,30.0
0.0408268276446381,0.0,0.0,0.15460300073868388,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.0,1.24,107.27572546584578,0.0,53.63786273292289,62.37560714402927,0.0,107.82014396323032,0.0,81.68192724487146,0.0,0.0,0.0,1.28,32,0.4758,0.4542,0.0,0.0,106.063,-16.084,0.0,0.0,254.47134509453522,0.0,60.08682974135543,0.0,0.0,31.0
0.028558600369160008,0.0,0.0,0.1518204971717133,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.0,1.28,63.04488097687536,0.0,31.52244048843768,44.52914854683628,0.0,110.34193920230534,0.0,81.13377882522452,0.0,0.0,0.0,1.32,33,0.4771,0.454,0.0,0.0,62.801,-5.536,0.0,0.0,254.47134509453522,0.0,59.28029585398797,0.0,0.0,32.0
0.028772263071895426,0.0,0.0,0.15078695669122053,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,1.32,14.000622496172634,0.0,7.000311248086317,50.96575005273618,0.0,110.90196410215225,0.0,79.21568864439446,0.0,0.0,0.04,1.36,34,0.4774,0.4537,0.0,0.0,11.871,-7.423,0.0,0.0,254.47134509453522,0.0,59.48812881166742,0.0,0.0,33.0
0.029834333772089085,0.0,0.0,0.15102948240607397,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,1.36,40.44298495950748,0.0,20.22149247975374,27.56793815549097,0.0,112.51968350053255,0.0,78.13866909759206,0.0,0.0,0.08,1.4,35,0.4782,0.4533,0.0,0.0,39.381,-9.209,0.0,0.0,254.47134509453522,0.0,59.00114759341992,0.0,0.0,34.0
0.00042935843318809,0.0,0.0,0.14904698969758215,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,1.4,11.933692538436665,0.0,5.966846269218332,28.577501974799745,0.0,112.99703120207002,0.0,76.34934540680408,0.0,0.0,0.12,1.44,36,0.4784,0.4533,0.0,0.0,11.817,-1.664,0.0,0.0,254.47134509453522,0.0,59.18032722168967,0.0,0.0,35.0
0.04145220020878722,0.0,0.0,0.15209866745784062,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,1.44,83.5044402008498,0.0,41.7522201004249,71.58903752662805,0.0,116.33720881010402,0.0,76.53763737506843,0.0,0.0,0.0,1.48,37,0.4801,0.4527,0.0,0.0,81.984,-15.863,0.0,0.0,254.47134509453522,0.0,58.4076779260456,0.0,0.0,36.0
0.03123667279411765,0.0,0.0,0.15322609270668092,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,1.48,70.31949463485692,0.0,35.15974731742846,14.401459212347683,0.0,119.14998859549829,0.0,76.37819781762711,0.0,0.0,0.0,1.52,38,0.4816,0.4524,0.0,0.0,69.851,-8.104,0.0,0.0,254.47134509453522,0.0,57.66237582116121,0.0,0.0,37.0
0.032836548353909464,0.0,0.0,0.15626267009543365,0.0,0.0,0.0,0.0,0.0,0.025,0.025,0.0,1.52,50.68887009568726,0.0,25.34443504784363,27.32023157981673,0.0,121.17754339932577,0.0,75.7359646245786,0.0,0.0,0.0,1.56,39,0.4825,0.4516,0.0,0.0,45.966,-21.367,0.0,0.0,254.47134509453522,0.0,57.078121212976114,0.0,0.0,38.0
0.033637205731057856,0.0,0.0,0.15891825665826165,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.0,1.56,70.0248214570046,0.0,35.0124107285023,22.595210712320167,0.0,123.97853625760595,0.0,75.59666844975973,0.0,0.0,0.0,1.6,40,0.484,0.451,0.0,0.0,68.041,-16.549,0.0,0.0,254.47134509453522,0.0,56.384632585529474,0.0,0.0,39.0
0.0008857665365528928,0.0,0.0,0.15889358785137087,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,1.6,19.01604192940523,0.0,9.508020964702615,51.05872879514075,0.0,124.73917793478216,0.0,74.24951067546557,0.0,0.0,0.04,1.64,41,0.4843,0.4508,0.0,0.0,18.164,-5.628,0.0,0.0,254.47134509453522,0.0,56.37321272228751,0.0,0.0,40.0
0.04583921492979908,0.0,0.0,0.1619320404191428,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,1.64,49.16240204233799,0.0,24.581201021168994,30.18258439430529,0.0,126.70567401647568,0.0,73.66608954446261,0.0,0.0,0.08,1.68,42,0.4853,0.4503,0.0,0.0,47.608,-12.264,0.0,0.0,254.47134509453522,0.0,55.842004986834255,0.0,0.0,41.0
0.03475336253328492,0.0,0.0,0.16196372074805873,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,1.68,12.619242591206833,0.0,6.309621295603416,38.56876555244831,0.0,127.21044372012396,0.0,72.27866120461589,0.0,0.0,0.12,1.72,43,0.4856,0.4504,0.0,0.0,12.232,3.101,0.0,0.0,254.47134509453522,0.0,55.94847239734537,0.0,0.0,42.0
0.03520079505567659,0.0,0.0,0.1642337363030773,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,1.72,35.765855158090396,0.0,17.882927579045198,26.476157911150196,0.0,128.64107792644757,0.0,71.46726551469308,0.0,0.0,0.16,1.76,44,0.4863,0.45,0.0,0.0,33.392,-12.812,0.0,0.0,254.47134509453522,0.0,55.584519721508556,0.0,0.0,43.0
0.03562279487412249,0.0,0.0,0.16489846883519527,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,1.76,41.03632848611769,0.0,20.518164243058845,18.177522794789006,0.0,130.28253106589227,0.0,70.80572340537624,0.0,0.0,0.2,1.8,45,0.4871,0.4501,0.0,0.0,40.864,3.759,0.0,0.0,254.47134509453522,0.0,55.15583812615802,0.0,0.0,44.0
0.00036276590111353186,0.0,0.0,0.1641943937592944,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0,1.8,13.322635253266387,0.0,6.661317626633194,27.764114043284415,0.0,130.81543647602294,0.0,69.58267897660794,0.0,0.0,0.24,1.84,46,0.4874,0.4502,0.0,0.0,13.145,2.166,0.0,0.0,254.47134509453522,0.0,55.192826219236586,0.0,0.0,45.0
0.04800102691539579,0.0,0.0,0.17135066733685506,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,1.84,101.48220898653754,0.0,50.74110449326877,89.66135371822315,0.0,134.87472483548444,0.0,70.24725251848147,0.0,0.0,0.0,1.88,47,0.4894,0.4491,0.0,0.0,97.392,-28.522,0.0,0.0,254.47134509453522,0.0,54.8045845741093,0.0,0.0,46.0
0.03721041174957637,0.0,0.0,0.1772712208501302,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,1.88,89.75888556794827,0.0,44.879442783974135,14.884757446905747,0.0,138.46508025820236,0.0,70.64544911132774,0.0,0.0,0.0,1.92,48,0.4913,0.4485,0.0,0.0,88.165,-16.843,0.0,0.0,254.47134509453522,0.0,54.31258242891928,0.0,0.0,47.0
0.037918924745824256,0.0,0.0,0.18496494428684035,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.92,81.97733278057297,0.0,40.98866639028648,14.70756275492109,0.0,141.74417356942527,0.0,70.87208678471264,0.0,0.0,0.0,1.96,49,0.4929,0.4475,0.0,0.0,77.437,-26.904,0.0,0.0,254.47134509453522,0.0,53.790113822254156,0.0,0.0,48.0
0.03904523912188332,0.0,0.0,0.18856112217662835,0.0,0.0,0.0,0.0,0.0,0.02,0.0196078431372549,0.0,1.96,73.70631921496596,0.0,36.85315960748298,33.02704688722144,0.0,144.69242633802392,0.0,70.92765996961957,0.0,0.0,0.0,2.0,50,0.4944,0.4477,0.0,0.0,73.471,5.884,0.0,0.0,254.47134509453522,0.0,53.261598684653386,0.0,0.0,49.0
0.0008652868554829339,0.0,0.0,0.19043213624735708,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,2.0,27.50592512339442,0.0,13.75296256169721,46.33480312872649,0.0,145.79266334295968,0.0,70.09262660719216,0.0,0.0,0.04,2.04,51,0.495,0.4479,0.0,0.0,27.162,4.335,0.0,0.0,254.47134509453522,0.0,53.083004863302286,0.0,0.0,50.0
0.05383949104333091,0.0,0.0,0.19704264528443247,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,2.04,136.21637858620977,0.0,68.10818929310489,108.79753867326869,0.0,151.2413184864081,0.0,71.34024456906042,0.0,0.0,0.0,2.08,52,0.4978,0.4483,0.0,0.0,135.699,11.856,0.0,0.0,254.47134509453522,0.0,53.34397712667075,0.0,0.0,51.0
0.04391910819111595,0.0,0.0,0.20326540160938208,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,2.08,29.49412447879555,0.0,14.747062239397774,107.19940893515053,0.0,152.42108346555992,0.0,70.56531641924069,0.0,0.0,0.04,2.12,53,0.4984,0.4486,0.0,0.0,28.601,7.203,0.0,0.0,254.47134509453522,0.0,53.14801214041592,0.0,0.0,52.0
0.04580537967501815,0.0,0.0,0.21338224111196374,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,2.12,47.53756364754189,0.0,23.768781823770944,18.751936181752804,0.0,154.3225860114616,0.0,70.1466300052098,0.0,0.0,0.08,2.16,54,0.4993,0.4492,0.0,0.0,44.09,17.773,0.0,0.0,254.47134509453522,0.0,52.752430446772166,0.0,0.0,53.0
